15746314	120	http://paperspast.natlib.govt.nz/cgi-bin/paperspast?a=d&cl=search&d=OW19090929.2.214.3	http://paperspast.natlib.govt.nz/cgi-bin/imageserver/imageserver.pl?oid=OW19090929.1.42&crop=75,3949,2229,1066&width=100&color=32&ext=gif&key	THE DOMAIN BRIDGE, PICTON (Otago Witness, 29 September 1909)
22343745	120	http://natlib.govt.nz/records/22343745	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE6624478&dps_func=thumbnail	Photo of a 1900s photographic portrait of Robert William Gallaugher taken by Belwood Studios
22426119	120	http://natlib.govt.nz/records/22426119		Westland Funeral Services : Burial book and related papers
23036787	119	http://natlib.govt.nz/records/23036787	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1236812&dps_func=thumbnail	Young woman of Sora, Italy, gives flowers to New Zealanders in World War II - Photograph taken by George Kaye
23168677	116	http://natlib.govt.nz/records/23168677	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1422186&dps_func=thumbnail	Anti Springbok tour demonstrators overturn a car, Auckland, New Zealand
31920469	116	http://natlib.govt.nz/records/31920469	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE16633105&dps_func=thumbnail	The trooper's farewell / words by W.W. Boyes ; music by Frank Wolfgang.
22673501	115	http://natlib.govt.nz/records/22673501	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE6634628&dps_func=thumbnail	Four [Samoyed?] puppies on a chair
22821004	115	http://natlib.govt.nz/records/22821004	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE7072&dps_func=thumbnail	Anzac day commemoration at Petone
22902900	114	http://natlib.govt.nz/records/22902900	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE126943&dps_func=thumbnail	Maori village and canoe, on Whakaki Lagoon
23056552	114	http://natlib.govt.nz/records/23056552	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1257923&dps_func=thumbnail	Tents at Jerusalem (Hiruharama) Pa, south of Ruatoria, for visitors attending the hui for the posthumous awarding of the Victoria Cross to Te Moananui-a-Kiwa Ngarimu, at Ruatoria.
23090536	114	http://natlib.govt.nz/records/23090536	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE319668&dps_func=thumbnail	Treaty of Waitangi
22900858	113	http://natlib.govt.nz/records/22900858		Photographs of the Rainbow Warrior bombing
23026983	113	http://natlib.govt.nz/records/23026983	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE171557&dps_func=thumbnail	Amputation, New Zealand main dressing station, Sora, Italy, during World War 2
22334191	111	http://natlib.govt.nz/records/22334191	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1165217&dps_func=thumbnail	Constable Cockburn on his bicycle in Petone, New Zealand
23246966	111	http://natlib.govt.nz/records/23246966	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE7268610&dps_func=thumbnail	Stanert, Frank C, b 1893 : Journal of his travels as a stereopticon accompanying Dr Longshore Potts
22815082	110	http://natlib.govt.nz/records/22815082	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE9520740&dps_func=thumbnail	Fire-fighting equipment at Paraparaumu Airport
22900535	110	http://natlib.govt.nz/records/22900535	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE302053&dps_func=thumbnail	Destroyed German defences near Rimini, Italy, during World War II - Photograph taken by George F Kaye
23245190	110	http://natlib.govt.nz/records/23245190	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE1237326&dps_func=thumbnail	Heap of enemy mine crates in the Balsorano area, Italy, World War II - Photograph taken by George Kaye
31476577	110	http://natlib.govt.nz/records/31476577		Tiger Lily / Jodi Lynn Anderson.
22716956	109	http://natlib.govt.nz/records/22716956	http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE316985&dps_func=thumbnail	Wrecked German emplacement, Italy, during World War 2 - Photograph taken by George F Kaye
